SpeciesGroup,Species,NucleusVol,CellVol
Fish,aptychotrema_rostrata,157.5513804714028,2739.4361795118975
Fish,arothron_manilensis,24.297484595241073,240.37918719691228
Fish,aulacocephalus_temmincki,50.169706856331864,263.57146066431955
Fish,balistapus_undulatus,33.272658541741976,302.49586933567156
Fish,bathyraja_parmifera,143.10030062572696,2543.7631566136247
Fish,betta_splendens,31.46952731409637,322.5329459044628
Fish,boreogadus_saida,44.422685967628375,634.1662752628242
Fish,bothrocara_pusillum,40.00044708171133,318.11860126458663
Fish,caelorinchus_innotabilis,39.74085994718766,415.7863238925335
Fish,caelorinchus_maurofasciatus,37.407448014131845,413.196143807948
Fish,caesio_cuning,58.57215781601086,415.1382731396528
Fish,callionymus_limiceps,51.479362830753715,295.4442184627808
Fish,canthigaster_bennetti,18.21167408944195,218.50769777611063
Fish,canthigaster_valentini,21.246482606997912,192.16507338168788
Fish,carangoides_aurochs,31.46952731409637,181.3857749546968
Fish,carangoides_fulvoguttatus,32.241841711968114,255.10572476406372
Fish,carangoides_gymnostethus,29.15685876037348,230.4966573191394
Fish,carcharhinus_brachyurus,150.18307589412103,1746.8660539670148
Fish,carcharhinus_melanopterus,158.09769638449245,1298.6743414273842
Fish,catostomus_catostomus_catostomus,108.4331224469955,1217.116552112889
Fish,catostomus_commersoni,131.95789258932368,814.4640060987819
Fish,centropyge_bicolor,34.82109405136936,251.18146712396427
Fish,centroscymnus_coelolepis,558.4565733614234,11044.758813140004
Fish,centroscymnus_crepidater,641.6868350981366,11332.79919701034
Fish,centroscymnus_owstoni,560.4604336517193,10826.376455932634
Fish,centroscymnus_plunketi,537.0035348722337,7974.26713072393
Fish,cephalopholis_cyanostigma,62.2627344821493,568.3140406947889
Fish,chaetodon_lunulatus,34.56284116269893,305.74984148888234
Fish,chaetodon_rainfordi,37.407448014131845,221.20345583965224
Fish,chromis_analis,46.77060105068241,268.2787373622919
Fish,chromis_viridis,46.509501795240176,345.25442132227244
Fish,chrysiptera_cyanea,53.839837415794854,404.4483496420518
Fish,coregonus_clupeaformis,127.34791098639168,966.9415728867664
Fish,coris_batuensis,40.00044708171133,238.83796859311593
Fish,corydoras_metae,169.58615100272348,737.7437316221457
Fish,coryphaena_hippurus,29.927019128703293,208.86526877419513
Fish,coryphaenoides_serrulatus,42.59969088869066,817.8264429381528
Fish,corythoichthys_intestinalis,68.34326369884604,764.0183800929501
Fish,crossosalarius_macrospilus,41.29931150705353,395.4899315253473
Fish,cryptocentrus_leptocepgus,70.46303206332946,536.3518296621955
Fish,cyclopteropsis_jordani,42.85994474262379,863.6093597805933
Fish,dascyllus_aruanus,43.64105626430002,312.71347311457293
Fish,dasyatis_bennetti,237.1290848677779,1762.7289082475586
Fish,diagramma_labiosum,41.81928392261936,260.39592236729857
Fish,diretmichthys_parini,74.70959922692431,829.6895607968282
Fish,dischistodus_prosopotaenia,37.925529769809025,311.7034534136629
Fish,dissostichus_mawsoni,51.741443192411495,838.5656973795842
Fish,drepane_punctata,35.85481039742056,303.6626264096324
Fish,echeneis_naucrates,34.046550234921,205.9276690214011
Fish,ecsenius_mandibularis,41.29931150705353,271.2448982512265
Fish,ecsenius_yaeyamaensis,33.788513198506195,253.14106114879948
Fish,epinephelus_cyanopodus,51.741443192411495,392.579249382843
Fish,epinephelus_merra,56.467084474287375,476.5353934974031
Fish,epinephelus_spilotoceps,37.66645590090576,318.11860126458663
Fish,esox_lucius,56.20415237872986,477.3108781762056
Fish,esox_niger,45.98746640154531,491.5370566379201
Fish,etmopterus_brachyurus,659.2467783251822,9880.880165107925
Fish,etmopterus_granulosus,707.1194643044754,8218.412672685354
Fish,eumicrotremus_spinosus,47.81553528242149,740.6604516539443
Fish,euristhmus_lepturus,89.90784300013402,915.6322425430895
Fish,farlowella_acus,76.03851170524025,584.6286626241258
Fish,fistularia_petimba,34.30465972462132,280.127149321921
Fish,gadus_morhua,46.77060105068241,503.4323312445062
Fish,gaidropsarus_ensis,41.559267595412344,609.9134066185213
Fish,gerres_subfasciatus,29.927019128703293,240.37918719691228
Fish,gobiodon_citrinus,53.839837415794854,334.1735727903314
Fish,gymnelus_viridis,45.98746640154531,728.9049633046858
Fish,gyrinocheilus_aymonieri,30.955039742348937,193.38349826631023
Fish,halargyreus_johnsonii,47.29296127558512,777.3272322516101
Fish,halichoeres_biocellatus,32.75709994214437,412.8265587198452
Fish,helicolenus_barathri,48.33832090688845,402.88954732811584
Fish,helicolenus_percoides,48.33832090688845,444.9157279755932
Fish,hemiglyphidodon_plagiometopon,44.683342885221855,463.608703971302
Fish,hemitripterus_americanus,44.94405613158586,581.9334093165633
Fish,himantura_signifer,180.55444839424763,1619.0758689021245
Fish,hippocampus_abdominalis,28.900305016210936,551.0348001725685
Fish,hippoglossus_hippoglossus,36.113413311411776,445.4841489067278
Fish,hypostomus_plecostomus,81.09611459721864,528.8092158969333
Fish,icelus_spatula,40.00044708171133,413.56583912124984
Fish,idiacanthus_atlanticus,66.4904595401541,2422.46597382611
Fish,istigobius_rigilius,84.8303039375817,756.3185968231032
Fish,isurus_oxyrinchus,269.3744463365793,2647.772574082814
Fish,kathetostoma_canaster,33.788513198506195,804.8660399417084
Fish,lagocephalus_lunaris,21.500143802842903,273.255206648501
Fish,leiognathus_decorus,33.53054912756942,192.9531728651533
Fish,lepidopsetta_bilineata,35.85481039742056,222.40510267232668
Fish,lethrinus_atkinsoni,61.99884712742956,384.70215886786593
Fish,lethrinus_nebulosus,57.7824213838125,399.4124295048937
Fish,lethrinus_rubrioperculatus,59.3622888361051,450.89619622911465
Fish,leucoraja_ocellata,155.3668206251483,2910.429166691542
Fish,limanda_aspera,40.51980820618608,413.4734049611084
Fish,limanda_ferruginea,38.44387378953684,341.17168082071765
Fish,liparis_tunicatus,44.162085684779,853.9390669895927
Fish,liposarcus_pardalis,86.9668809370915,913.5848815351928
Fish,liza_vaigiensis,38.703143121403905,288.7761988968964
Fish,lophius_americanus,52.003572730262775,581.3120175615485
Fish,lutjanus_carponotatus,55.41563018517921,370.53344676616064
Fish,lutjanus_fluviflamma,62.79063332098174,318.288008523172
Fish,lutjanus_sebae,39.74085994718766,330.4782193564503
Fish,lutjanus_vitta,50.69341913185685,329.7065082500763
Fish,lycodichthys_dearbornii,56.20415237872986,977.8812910431838
Fish,macrourus_berglax,47.55422169258381,368.75260865548194
Fish,macrozoarces_americanus,45.72653083356376,271.16458888123066
Fish,mesobius_antipodum,39.48133559944097,893.9125247607259
Fish,morone_saxatilis,47.81553528242149,326.54024399388413
Fish,mulloidichthys_vanicolensis,29.927019128703293,207.9825329858903
Fish,myxus_elongatus,42.079360141792314,275.10905544823197
Fish,neocyttus_rhomboidalis,64.11109703758889,2352.1594256349445
Fish,neogobius_melanostomus,64.63956587680374,547.6815499402178
Fish,neoscopelus_macrolepidotus,131.68654994506633,1433.5636625163268
Fish,novaculichthys_taeniourus,35.85481039742056,237.22324947813553
Fish,oncorhynchus_keta,130.3301481126473,1128.933730913229
Fish,oncorhynchus_mykiss,125.18063142360316,770.9476247230956
Fish,oncorhynchus_tschawytscha,128.16099440967793,858.2979974527055
Fish,oplopomus_oplopomus,67.5489739723341,498.8005946455419
Fish,oxynotus_bruniensis,694.1297113601315,12151.65627873455
Fish,pachypanchax_playfairii,36.37208483079532,173.6461375885529
Fish,paragobiodon_xanthosomus,63.05464448247467,304.8308797380737
Fish,parapercis_cylindrica,28.900305016210936,211.8167056765266
Fish,parapercis_hexoptgma,27.618815334020876,338.3147650845279
Fish,pelates_quadrilineatus,38.703143121403905,286.40124495183136
Fish,petroscirtes_fallax,28.900305016210936,314.98999577661965
Fish,petroscirtes_lupus,32.241841711968114,352.2408889419156
Fish,petroscirtes_mitratus,33.01484196826281,305.1649409575823
Fish,plagiotremus_rhinorhynchos,26.083939213858287,347.6071364368549
Fish,platybelone_argalus_platyura,50.43153781521426,485.7713585332708
Fish,platycepgus_indicus,39.74085994718766,278.3430754991093
Fish,plectopomus_leopardus,52.52797841847928,243.3165908891569
Fish,pleuronectes_americanus,34.82109405136936,269.5600672952575
Fish,podothecus_acipenserinus,37.66645590090576,298.42403038630516
Fish,poecilia_mexicana,70.46303206332946,358.1278477989961
Fish,polypterus_palmas,195.95134138364267,1506.3526075667648
Fish,pomacentrus_nagasakiensis,42.85994474262379,349.17856947557664
Fish,premnas_biaculeatus,45.72653083356376,347.6071364368549
Fish,priacanthus_tayenus,42.079360141792314,238.29932324509429
Fish,prosopium_cylindraceum,102.51271557008492,815.2752059538008
Fish,psettodes_erumei,35.07941789982642,423.8687243935548
Fish,pseudomonacanthus_peroni,20.992933530362517,158.64285929468662
Fish,pseudorhombus_jenynsii,26.85097102362893,231.7148719504204
Fish,pterois_volitans,49.64619698745321,233.0879195533038
Fish,reinhardtius_evermanni,35.59627654686957,299.00459489054884
Fish,rhamphichthys_rostratus,46.77060105068241,203.51461239960824
Fish,salmo_salar,172.87395698988104,1183.23146729157
Fish,salvelinus_alpinus,165.05743202267328,1371.5154503131962
Fish,salvelinus_fontinalis,169.58615100272348,1213.2769998830297
Fish,salvelinus_namaycush,149.09259759781094,1388.200154417371
Fish,sarda_australis,40.77958145509989,315.9190448609832
Fish,scarus_schlegeli,75.24106002591607,416.15678986398075
Fish,scatophagus_multifasciatus,34.56284116269893,306.92076194478096
Fish,scolopsis_monogramma,38.1846692033877,277.2906374026514
Fish,scophthalmus_maximus,43.38062775589463,296.8501097045036
Fish,scorpaena_cardinalis,73.1160604941666,612.5457453400514
Fish,scorpaenopsis_oxycepgus,60.943715297979445,448.8047548600564
Fish,sebastes_alutus,47.81553528242149,347.258250066609
Fish,sebastes_atlanticus,50.95535056533301,550.4246109483548
Fish,sebastes_polyspinis,49.38451857132359,337.2778736969561
Fish,semotilus_corporalis,62.526663267317744,479.5427364986178
Fish,seriola_hippos,38.1846692033877,234.92285091632155
Fish,siganus_doliatus,33.01484196826281,281.7523284791888
Fish,siganus_fuscescens,28.38745120282578,227.4605019711809
Fish,signigobius_biocellatus,43.38062775589463,422.0991782877858
Fish,sillaginodes_punctata,31.212244265475395,271.4055407705313
Fish,sillago_analis,33.01484196826281,138.34829893046708
Fish,soleichthys_heterorhinos,36.37208483079532,195.3959032261147
Fish,sphyrna_lewini,161.37705262467068,2618.646840065823
Fish,squalus_acanthias,312.9631269898617,4436.382065358282
Fish,squatina_australis,921.3165274501712,8346.435634259593
Fish,sufflamen_fraenatus,31.46952731409637,218.95622529276383
Fish,syngnathus_scovelli,26.339524866422156,242.0783400066775
Fish,synodontis_notatus,47.29296127558512,314.8211757721973
Fish,synodus_sageneus,68.34326369884604,415.5085465969302
Fish,terapon_jarbua,31.984326618408485,239.29998715201825
Fish,terapon_puta,40.26009662563605,276.23952911174047
Fish,tetrabrachium_ocellatum,38.1846692033877,585.5626017435798
Fish,tetraodon_nigroviridis,25.06253240936507,235.6121857476093
Fish,thunnus_alalunga,45.72653083356376,491.6349756370438
Fish,thymallus_arcticus,103.05042204771718,951.158130884678
Fish,trematomus_bernacchii,60.68003757091088,633.633377371009
Fish,triglopsis_quadricornis,46.24845681765625,862.9005472325634
Fish,tripodichthys_angustifrons,25.06253240936507,165.95164040102387
Fish,ucla_xenogrammus,41.29931150705353,350.7523634041565
Fish,upeneichthys_lineatus,31.46952731409637,274.86701219975777
Fish,urophycis_tenuis,44.683342885221855,468.22553304312794
Fish,valenciennea_longipinnis,46.77060105068241,409.50525849652735
Fish,zebrasoma_scopas,36.113413311411776,335.7245272361174
Fish,zenopsis_nebulosus,62.79063332098174,763.4513344776144
Mammalia,acinonyx_jubatus,45.301094074248546,58.99999999999943
Mammalia,ateles_geoffroyi,57.482606094394335,82.99999999999925
Mammalia,ateles_paniscus,62.126748831809955,78.99999999999974
Mammalia,bison_bison,88.90156406124972,59.99999999999951
Mammalia,bos_taurus,64.73123600192804,51.370755098229544
Mammalia,callicebus_cupreus,40.53289391533479,78.99999999999974
Mammalia,callithrix_jacchus,61.383210935058685,71.00000000000075
Mammalia,camelus_bactrianus,46.503054801653384,27.000000000000167
Mammalia,camelus_dromedarius,49.52583446405925,45.16635916254493
Mammalia,canis_familiaris,55.45095608055191,69.82086327590086
Mammalia,canis_latrans,50.08798832224231,78.99999999999974
Mammalia,capra_falconeri,57.71693626110842,25.455844122715902
Mammalia,capra_hircus,57.85602503572301,20.813184837517326
Mammalia,cavia_porcellus,68.64245324848204,80.5683969581706
Mammalia,cebus_albifrons,71.63458921485426,78.8416133777083
Mammalia,cebus_apella,66.40838195906396,96.00000000000034
Mammalia,cebus_capucinus,69.01576438271609,86.00000000000043
Mammalia,cebus_olivaceus,60.82577612482072,88.00000000000028
Mammalia,cercocebus_torquatus,88.90156406124972,89.999999999999
Mammalia,cercopithecus_cephus,81.47121714505816,82.00000000000063
Mammalia,chaetophractus_villosus,75.37632577747007,92.000000000001
Mammalia,chinchilla_laniger,71.2608073139367,55.99999999999995
Mammalia,chlorocebus_aethiops_aethiops,73.66048796685052,88.00000000000028
Mammalia,chlorocebus_pygerythrus,75.56359622841099,83.99999999999969
Mammalia,chlorocebus_sabaeus,70.84793126344836,88.00000000000028
Mammalia,clethrionomys_glareolus,52.414008193022866,35.00000000000034
Mammalia,dasypus_hybridus,88.71316146873242,68.00000000000057
Mammalia,dasypus_novemcinctus,98.5290960320625,73.48469228349464
Mammalia,delphinapterus_leucas,58.783479149040495,149.14422550001672
Mammalia,diceros_bicornis,59.71147556502239,69.00000000000077
Mammalia,didelphis_marsupialis,69.9531447302146,78.99999999999974
Mammalia,didelphis_virginiana,74.81461796850613,78.48566748139382
Mammalia,elephas_maximus,72.56935930405929,129.8204636494644
Mammalia,eptesicus_fuscus,41.23346313984239,37.99999999999998
Mammalia,equus_asinus,74.25306631559499,61.99999999999943
Mammalia,equus_caballus,58.04390011687404,51.020037764577815
Mammalia,erinaceus_europaeus,65.66299608128647,41.00000000000041
Mammalia,erythrocebus_patas,65.88154514737703,83.99999999999969
Mammalia,felis_catus,55.22795386312584,49.90397230523756
Mammalia,felis_concolor,54.33679016355369,48.00000000000031
Mammalia,felis_lynx,51.933716957985695,48.999999999999595
Mammalia,felis_silvestris,52.66769956716952,54.00000000000018
Mammalia,galago_senegalensis,73.38067096164295,70.00000000000051
Mammalia,giraffa_camelopardalis,49.14476442308088,39.00000000000007
Mammalia,gorilla_gorilla,67.1374551998772,86.498554901223
Mammalia,homo_sapiens,62.68461884506971,88.31703728962542
Mammalia,hylobates_agilis,58.004380922420225,82.00000000000063
Mammalia,hylobates_lar,54.91233832117918,72.75300681071472
Mammalia,lagostomus_maximus,58.96903530124372,84.99999999999946
Mammalia,lagothrix_lagothricha,63.4287314100562,77.94228634059859
Mammalia,lama_glama,57.94853106729705,32.632719178118165
Mammalia,lama_guanicoe,57.29981620967275,39.99999999999979
Mammalia,lasiuris_borealis,45.301094074248546,22.00000000000019
Mammalia,lemur_catta,58.5161596473811,77.99999999999991
Mammalia,lepus_brachyurus,59.24741006266923,66.00000000000021
Mammalia,loxodonta_africana,78.24967620156633,134.50000000000097
Mammalia,lycaon_pictus,48.42898140934521,68.00000000000057
Mammalia,macaca_arctoides,61.94083330155521,77.97435475847217
Mammalia,macaca_fascicularis,61.44417189662845,69.04214221318239
Mammalia,macaca_fuscata,63.80090921191758,75.99999999999977
Mammalia,macaca_maura,61.383210935058685,75.49834435270823
Mammalia,macaca_mulatta,60.03583063068853,76.99350621968138
Mammalia,macaca_nemestrina,63.80090921191758,75.41883053985836
Mammalia,macaca_nigra,61.75493843689518,73.29392880723499
Mammalia,macaca_silenus,60.78040824114994,78.99999999999974
Mammalia,macaca_sylvanus,62.68461884506971,82.00000000000063
Mammalia,macropus_giganteus,77.97287690877398,80.50000000000028
Mammalia,mandrillus_sphinx,62.68461884506971,87.74964387392104
Mammalia,meriones_unguiculatus,65.29042040972773,54.999999999999496
Mammalia,mesocricetus_auratus,62.51718307386256,59.29792806996971
Mammalia,microtus_arvalis,50.27244937058802,41.00000000000041
Mammalia,microtus_pennsylvanicus,46.58810938505365,39.00000000000007
Mammalia,miopithecus_talapoin,65.84931331074431,84.99999999999946
Mammalia,monodelphis_dimidiata,75.1890725573204,58.99999999999943
Mammalia,mus_musculus,57.57451433790683,49.91554630345298
Mammalia,mustela_nivalis,52.3955324291299,64.00000000000041
Mammalia,mustela_putorius,49.90355243088889,57.699596207377645
Mammalia,myocastor_coypus,64.54550566989184,116.99999999999952
Mammalia,myrmecophaga_tridactyla,77.93692221408867,161.9999999999996
Mammalia,nasalis_larvatus,77.99966234865234,88.99999999999942
Mammalia,neotoma_floridana,68.64638693838116,54.00000000000018
Mammalia,ondatra_zibethicus,49.35039656257655,75.89466384404179
Mammalia,oryctolagus_cuniculus,56.29504146263609,66.57563346117946
Mammalia,oryzomys_albigularis,64.4524136368212,58.00000000000036
Mammalia,ovis_aries,52.98615838995873,34.31735610593246
Mammalia,panthera_leo,52.487913659957776,53.00000000000012
Mammalia,panthera_tigris_tigris,54.01967214044356,51.49999999999989
Mammalia,papio_hamadryas,63.33564694437965,85.10724527507624
Mammalia,peromyscus_crinitus,64.87136690499824,37.99999999999998
Mammalia,peromyscus_maniculatus,78.74979258888547,35.00000000000034
Mammalia,peromyscus_polionotus,63.987028300757665,35.00000000000034
Mammalia,phoca_largha,52.30315723065093,111.99999999999964
Mammalia,pipistrellus_subflavus,46.220254718222535,34.000000000000384
Mammalia,pongo_pygmaeus,67.90506208506982,83.46256645946158
Mammalia,procyon_lotor,50.6414465969188,54.221766846904
Mammalia,pteropus_giganteus,38.70270368324438,45.99999999999958
Mammalia,rangifer_tarandus,61.011566791002394,46.98936049788286
Mammalia,rattus_norvegicus,59.77750617486734,54.77039265919337
Mammalia,rattus_rattus,54.33291069436154,47.4868402823351
Mammalia,saimiri_sciureus,58.96903530124372,74.00000000000065
Mammalia,sciurus_carolinensis,83.30275572839165,62.621906067974216
Mammalia,sigmodon_hispidus,71.2608073139367,61.99999999999943
Mammalia,sorex_araneus,51.74903327377873,30.999999999999808
Mammalia,sus_scrofa_domesticus,55.77642216175489,62.39999999999941
Mammalia,tachyglossus_aculeatus,51.37973921152999,62.968245965724485
Mammalia,tapirus_indicus,48.7974702425137,61.99999999999943
Mammalia,tapirus_terrestris,67.9000805433317,51.00000000000043
Mammalia,trichechus_manatus_latirostris,75.1890725573204,129.00000000000034
Mammalia,tupaia_glis,63.52983823624754,62.4019230472913
Mammalia,tursiops_truncatus,56.14564580628253,115.3035208304867
Mammalia,urocyon_cinereoargenteus,54.70684781970396,58.00000000000036
Mammalia,ursus_arctos,48.7974702425137,67.4981481227446
Mammalia,vicugna_vicugna,57.85602503572301,30.999999999999808
Mammalia,vombatus_ursinus,71.82150728103908,74.00000000000065
Mammalia,vulpes_vulpes,50.6414465969188,54.96362433464517
Mammalia,zalophus_californianus,56.18800007243303,102.99999999999945
Phytoplankton,alexandrium_andersonii,418.89310051388935,5575.279762570702
Phytoplankton,alexandrium_insuetum,599.7501346708201,8181.230868723364
Phytoplankton,alexandrium_lusitanicum,603.7949095953003,3053.628059289291
Phytoplankton,alexandrium_tamarense,2111.5724425392536,8181.230868723364
Phytoplankton,amphidinium_carteri,23.84658071939492,955.000000000008
Phytoplankton,campylomonas_reflexa,163.2963075835773,1137.6999999999953
Phytoplankton,cgyrodinium_cohnii,62.68461884506971,1845.000000000003
Phytoplankton,chlamydomonas_reinhardii,1.936725371040856,299.9999999999983
Phytoplankton,chlorella_ellipsoida,1.2325569252042077,102.99999999999945
Phytoplankton,chroomonas_diplococcus,76.50020556742123,212.89999999999876
Phytoplankton,chroomonas_pauciplastida,25.283732991752185,144.99999999999835
Phytoplankton,chroomonas_placoidea,30.33669417625376,163.69999999999948
Phytoplankton,cochonina_niei,90.78639864255028,1380.0000000000111
Phytoplankton,coscinodiscus_asteromphalus,991.9340275050176,165599.9999999996
Phytoplankton,cryptomonas_czosnowski,105.9151196225931,1151.4000000000124
Phytoplankton,cryptomonas_irregularis,48.98175336295507,456.29999999999905
Phytoplankton,cryptomonas_ovata,135.44827633116762,1072.7999999999936
Phytoplankton,cryptomonas_ozolini,47.32414076572436,401.6999999999985
Phytoplankton,ditylum_brightwellii,242.9250001873299,14125.000000000116
Phytoplankton,dunaliella_tertiolecta,5.49905848563421,177.99999999999838
Phytoplankton,gonyaulax_polyedra,2037.468954534722,81279.9999999993
Phytoplankton,guillardia_theta,31.42373445935746,141.89999999999876
Phytoplankton,gymnodinium_breve,1008.4204456583284,17156.999999999818
Phytoplankton,gymnodinium_nelsoni,1438.1141544210318,53599.99999999997
Phytoplankton,gymnodinium_simplex,217.55354898919256,523.5987755982984
Phytoplankton,hanusia_phi,40.89897121451106,204.99999999999807
Phytoplankton,hemiselmis_virescens,14.94563475600112,97.5000000000007
Phytoplankton,heterocapsa_pygmaea,68.27319597169097,796.3282878380718
Phytoplankton,heterocapsa_triquetra,464.8782012982106,3591.3640018287556
Phytoplankton,karenia_brevis,1138.5886395148948,7238.229473870909
Phytoplankton,karenia_mikimotoi,2039.5848292967648,12770.050538066953
Phytoplankton,karlodinium_galatheanum,315.59435290295164,1436.7550402417176
Phytoplankton,katodinium_rotundatum,64.54550566989184,1288.2493375126687
Phytoplankton,monochrysis_lutheri,1.0945672440391836,41.70000000000024
Phytoplankton,peridinium_trochoideum,323.5500325074629,8250.000000000091
Phytoplankton,pfiesteria_piscicida,100.2317976015302,696.9099703213432
Phytoplankton,pfiesteria_shumwayae,379.057004971348,1436.7550402417176
Phytoplankton,plagioselmis_prolonga,12.13422989734866,88.7999999999998
Phytoplankton,polarella_glacialis,128.7565113023867,796.3282878380718
Phytoplankton,prorocentrum_balticum,153.6719753828949,1022.6538585904284
Phytoplankton,prorocentrum_dentatum,121.12456612396878,1949.8163904810945
Phytoplankton,prorocentrum_micans,580.6584664004513,23293.509226816015
Phytoplankton,prorocentrum_minimum,126.84691357030846,1022.6538585904284
Phytoplankton,prototheca_zopfii,1.0849631770444803,263.0000000000012
Phytoplankton,rhodomonas_salina,65.65383282786794,341.4282062161826
Phytoplankton,skeletonema_costatum,5.49905848563421,223.9999999999986
Phytoplankton,storeatula_major,85.88891732228404,922.2000000000024
Phytoplankton,syracosphaera_elongata,41.63148901937971,912.000000000008
Phytoplankton,thalassiosira_fluviatilis,58.783479149040495,2238.999999999998
Nucleoids of bacteria,acaligenes_odorans,0.04236833987439686,0.2500000000000003
Nucleoids of bacteria,anabaena_7120,0.08702612750001913,18.499999999999837
Nucleoids of bacteria,anacystis_nidulans,0.0523436777154538,3.999999999999996
Nucleoids of bacteria,bacillus_subtilis,0.0523436777154538,1.1
Nucleoids of bacteria,bdellovibrio_,0.03529515170238762,0.07999999999999934
Nucleoids of bacteria,chlorogloeopsis_6718,0.12371889775814272,33.50000000000038
Nucleoids of bacteria,haemophilus_aegypticus,0.02548332083056036,0.1930000000000001
Nucleoids of bacteria,moraxella_osloensis,0.0338864892837088,2.449999999999997
Nucleoids of bacteria,neisseria_sp.,0.02967385307159972,0.26999999999999985
Nucleoids of bacteria,nitrosomonas_sp.,0.03107574950583369,0.85
